,Unnamed: 0,Date,User,Tweet,translated
567,567,2022-04-16 15:00:57+00:00,ludy16290067,Kasabwat siya for sure. Ang tanga naman ni Tito Sotto kung pinirmahan niya na di naiintindihan ang batas. Matalino talaga si DU30. At itong si Drillon magreretire din lang puro tulog sa Senado sinira ang kapaki pakinabang na batas. Simple ang galawan milyones kaya katapat?,He's a partner for sure.Tito Sotto's stupid fool if he signed the law.Du30 is really smart.And this Drillon will also retire from the Senate's sleeping in the Senate.The Galawan Million is simple so opposite?
568,568,2022-04-16 14:37:41+00:00,Fieldwarp,@ruffybiazon Exactly.. Drilon and tito Sotto fault,@ruffybiazon Exactly.. Drilon and tito Sotto fault
569,569,2022-04-16 14:21:49+00:00,justmrsj,"@JobPablo aren’t they replacing kiko for tito sotto, so i heard.","@JobPablo aren’t they replacing kiko for tito sotto, so i heard."
570,570,2022-04-16 14:21:22+00:00,dailydoseofcare,@ZandroDZMM Easter Sunday po bukas. Hindi po Grand Shade Day. Ano po nais nyo iparating na di invited si VP Leni? Sya nagpapaatras sa inyo? Eh kaibigan ni Tito Sotto yung tinutukoy ni Lacson. Nasa bakuran nyo yung ahas. Radar kasi ni marites ang pinapagana,@Zandrodzmm Easter Sunday po tomorrow.Not Grand Shade Day.What do you want to convey that VP Leni is not invited?Does he retreat with you?Eh friend of Tito Sotto is what Lacson is referring to.The snake is in the yard.Marites are radar
571,571,2022-04-16 14:14:49+00:00,alwaysThirty,"Gagawing common candidate si Tito Sotto nung 5 bukas? 

Di na din naman makukuha ni VP yung mga yun. Mas ok na lumakas nga si Isko. Mga closeted DDS naman talaga yung mga nag Isko. Mga nakuha sa bravado and mababaw na promises. Hindi si Leni ang mababawasan.","Will Tito Sotto be a common candidate for 5 tomorrow?

VP will never get those guys again.Isko is better off.Closeted DDs are really the ones who are the ones.Bravado and shallow promises.Leni will not be reduced."
572,572,2022-04-16 14:06:02+00:00,ramoj_947,"@mxspno They may be endorsing a common vp candidate, tito sotto.","@mxspno They may be endorsing a common vp candidate, tito sotto."
573,573,2022-04-16 13:44:14+00:00,45_Remington,"@GergCahiles @cnnphilippines Cheap trick from Lacson, Jun Simon is QC Mayor 1988-92 with Tito Sotto as his Vice Mayor besides Jun Simon is supporting Marcos Jr.","@gergcahiles @cnnphilippines cheap trick from Lacson, Jun Simon is QC Mayor 1988-92 with Tito Sotto as his Vice Mayor Besisides Jun Simon is Supporting Marcos Jr."
574,574,2022-04-16 13:39:36+00:00,dyoswaaaa,Feeling ko Kaya may pa joint presscon sila bukas para i-endorse si Tito Sotto as their Vice President.,I feel like they have a joint presscon tomorrow to endorse Tito Sotto as their vice president.
575,575,2022-04-16 13:26:01+00:00,dailydoseofcare,@sherieanntorres Di ba nga kaibigan ni Tito Sotto yung nagpapaatras kay Ping. Yung ahas nasa bakuran 🙄,@SherieAntorres isn't Tito Sotto's friend who retreats to Ping.The snake in the yard 🙄
576,576,2022-04-16 13:25:44+00:00,isopropilyo,@NevlaOretnom Most probably to consolidate support for Tito Sotto,@NevlaOretnom Most probably to consolidate support for Tito Sotto
577,577,2022-04-16 13:09:54+00:00,mimigoyy,@PinoyAkoBlog @bbgerlg Baka naman isang VP na lang ieendorse nila 🤔 Tito Sotto. 🤯,@Pinoyakoblog @bbgerlg maybe just a VP they endorse 🤔 Tito Sotto.🤯
578,578,2022-04-16 12:56:47+00:00,isabelagaleria,@Julitamc2 @pinoyanghang Tito Sotto common VP nila ugok! Anung leni ek ek ka dyan hahahaaa…puro vs leni ka unggoy..hawig kasi unggoy nanay mo hahahaa,@Julitamc2 @pinoyanghang tito sotto common vp nila ugok!Anung leni ek ek ka dyan hahahaaa… puro vs leni ka monkey..hawig because monkey mom hahahaa
579,579,2022-04-16 12:43:41+00:00,obetsolis,@SyLicoNgaAko Palagay ko magkaka isa silang susuportahan si Tito Sotto as vice President.,@Sylicongaako I think they will support Tito Sotto as vice president.
580,580,2022-04-16 12:28:15+00:00,fiatlux_88,"@PaxtonDy because what they will do is throw their unified support behind Tito Sotto, soon to be followed by the pink camp, perhaps on the 22nd.","@PaxtonDy because what they will do is throw their unified support behind Tito Sotto, soon to be followed by the pink camp, perhaps on the 22nd."
581,581,2022-04-16 12:23:48+00:00,nethrow,"@guingonabart Most probably they will all push for Tito Sotto for VP. Mejo malabo that all of a sudden, Ping and Manny will give way to Isko when they have repeatedly said they won’t withdraw.","@guingonabart Most probably they will all push for Tito Sotto for VP. Mejo malabo that all of a sudden, Ping and Manny will give way to Isko when they have repeatedly said they won’t withdraw."
582,582,2022-04-16 12:22:22+00:00,denxtistry,Kiko knew that he is lagging behind Tito Sotto when it comes to number and surveys. And the only way to defeat Sara Duterte is when he withdraw in the VP race and throw support to his wife’s uncle-in-law.,Kiko knew that he is lagging behind Tito Sotto when it comes to number and surveys. And the only way to defeat Sara Duterte is when he withdraw in the VP race and throw support to his wife’s uncle-in-law.
583,583,2022-04-16 12:05:38+00:00,marymyusername,@marortoll Itataas lang nila kamay ni tito sotto for vice president,@Marortoll I'm not sure if I'm not sure if it's
584,584,2022-04-16 11:59:58+00:00,IamErnieC,@jaytwotheworld They will endorse one VP - Tito Sotto,@jaytwotheworld They will endorse one VP - Tito Sotto
585,585,2022-04-16 11:43:53+00:00,alamanong,@inquirerdotnet @CMRamosINQ Parang nararamdaman kong maguunite sila under Tito Sotto…,@inquiredotnet @cmramosinq I feel like they are going to be under Tito Sotto…
586,586,2022-04-16 11:37:36+00:00,leighyongwhee,@DeusXMachina14 Are they all gonna push and have shared VP and that is Tito Sotto????,@DeusXMachina14 Are they all gonna push and have shared VP and that is Tito Sotto????
587,587,2022-04-16 11:27:13+00:00,JRDCastillo30,They may actually unite behind Tito Sotto.,They may actually unite behind Tito Sotto.
588,588,2022-04-16 11:15:26+00:00,ashuhiro1,Hindi sila mag withdraw. Pero ibabagsak nila si kiko at sara possible tito sotto ang susuportahan nila.. yun ang feeling ko,They will not withdraw.But they will drop Kiko and Sara possible Tito Sotto will support them .. That's how I feel
589,589,2022-04-16 11:14:22+00:00,ibawjuan,Pang comedy lang si Tito Sotto. Ang tagal sa senado di natuto magpaka totoo.,Tito Sotto is just a comedy.The duration of the senate has not learned to be true.
590,590,2022-04-16 10:34:43+00:00,BatangPink2022,"Baka they will adopt common VP hehehe.
Tito Sotto i guess.","Baka they will adopt common VP hehehe.
Tito Sotto i guess."
591,591,2022-04-16 10:33:37+00:00,ChitoMartinez10,"Sen. Ping Lacson MANILA – Pabor diumano si dating Partido Reporma presidential bet Panfilo “Ping” Lacson kung kanino man ipares si Senate President Vicente ‘Tito Sotto lll basta’t makakatulong aniya sa kandidatura ng kanyang orihinal na kaalyado para sa Mayo 9, 2022. https://t.co/QsUOhJIJMC","Sen.PING LACSON MANILA - Former Party Party Reforms Presidential Bet Panfilo “Ping” Lacson is in favor of who Senate President Vicente 'Tito Sotto lll will be able to help with his original ally's candidacy for May 9, 2022. https://t.co/QSuohjijmc"
592,592,2022-04-16 08:09:21+00:00,pamsantiago07,"Presidente #5 PING LACSON
Bise Presidente #9 TITO SOTTO 

#SinongPangGiyeraMo
#LacsonSottoPanaloTayo
#5PresidentePingLacson
#9VicePresidentTitoSotto https://t.co/p5DZneXm5E","President #5 Ping Lacson
Vice President #9 Tito Sotto

#SinongPangiyramo
#LACSONSOTTOPANTOOG
#5PRESIDENTEPINGLACSON
#9VICEPRESIDENTTITOSOTTO https://t.co/p5dznexm5e"
593,593,2022-04-16 08:07:42+00:00,pinoypo17,"@dTnalakRiderSR @sotto_tito all these politicians need like Tito Sotto is just to tell their followers half truths enough for them to hate the government… style nila yan.. kahit may problema sa bill, indi nila sabihin yun.. sabihin lang nila yung makakapagpabango pangalan nila at ikakasira ni Duterte","@dtnalakridersr @sotto_tito all these politicians need like Tito Sotto is just to tell their followers half truths enough for them to hate the government… their style .. even if they have a problem with the bill, they don't say that .. they just say they can smell the fragrant namesDuterte's and destroy them"
594,594,2022-04-16 07:44:13+00:00,nofilteradie,SIS NASA PROBINSYA AKO TAS MAY NAKITA AKONG POSTER DITO NA LENI PATI TITO SOTTO LINEUP WTF GAHGEJZBKD😭😭😭😭😭😭😭,Sis in the province I saw a poster here with Leni as well as tito lineup wtf gahgejzbkd😭😭😭😭😭😭
595,595,2022-04-16 06:55:15+00:00,Fieldwarp,@goodgirl_raerae @YesYesYo13 @Niknik155 @sotto_tito @sotto_tito is a hypocrite. he cannot take the criticism thrown at him on socmed.,@goodgirl_raerae @YesYesYo13 @Niknik155 @sotto_tito @sotto_tito is a hypocrite. he cannot take the criticism thrown at him on socmed.
596,596,2022-04-16 06:35:14+00:00,hombrepicante,"@TaylorKitty9 @pepideleon @RIVERSIDEPINOY I think we to consider Sotto's rating. Currently, it's trending down and Kiko's is trending up. In the end, Kiko is going to be the challenger to the daughter instead of Tito Sotto. Ah","@TaylorKitty9 @pepideleon @RIVERSIDEPINOY I think we to consider Sotto's rating. Currently, it's trending down and Kiko's is trending up. In the end, Kiko is going to be the challenger to the daughter instead of Tito Sotto. Ah"
597,597,2022-04-16 06:28:32+00:00,dualoe1,"this effiing senator, @tito_sotto and the whole @senatePH  really is on a different level https://t.co/OnSamt4byz","this effiing senator, @tito_sotto and the whole @senatePH  really is on a different level https://t.co/OnSamt4byz"
598,598,2022-04-16 04:22:49+00:00,SanaOilMayJowa1,"@wengsalvacion @aerick_molina @ruffybiazon Gaga.  Sabihin mo yan kay Ping Lacson at Tito Sotto na takot kay Baboy Drilon na idol mo.. Insert ng insert wala naman sa original na plano ng batas. Sana hiniwalay nalang nila yung gusto nila. 

#AlembongPartylist
#IsulongAngAlembongPartylist https://t.co/duKmqjYN1r","@wengsalvacion @aerick_molina @ruffybiazon gaga.Tell that to Ping Lacson and Tito Sotto who is afraid of Pig Drilon your idol .. Insert insert is not in the original law plan.I wish they had separated what they wanted.

#AlembongPartylist
#CommunityPartylist https://t.co/dukmqjyn1r"
599,599,2022-04-16 04:08:18+00:00,akDGeneres,@gmanews @sotto_tito isip ka na lang ng iba TITO SOTTO. Marami pa tayo mas malaking problema sa bansa kailangan nyong pagtuunan ng pansin.,@gmanews @sotto_tito you just think of others Tito Sotto.We have a lot of bigger problems in the country that you need to focus on.
600,600,2022-04-16 03:16:57+00:00,ArmonkBurgers,@sotto_tito @sotto_tito how sure are you that it is good for the country? duterte is right it needs further studies! you should be thankful that duterte does read and think unlike @noynoyaquino noon sign lang ng sign kaya ang daming palpak kasi hindi nagbabasa!,@sotto_tito @sotto_tito how sure are you that it is good for the country?Duterte is right it needs further studies!You should be thankful that Duterte does read and think like @noynoyaquino then just sign the sign so many wings because they don't read!
601,601,2022-04-16 02:01:34+00:00,alexisminerfan,"@pepideleon @RIVERSIDEPINOY Yun ay kung mananalo si sara, even if I’m a leni kiko supporter I rather vote for tito sotto matalo lang yan, do you want another Duterte ba? Remember hindi sila magkautak ni digong","@Pepideleon @RoversidePinoy is if Sara will win, even if I'm a Leni Kiko Supporter I rather vote for Tito Sotto just beat it, do you want another Duterte?Remember they are not in Digong"
602,602,2022-04-16 01:09:08+00:00,noramalinao,"@vanchdungo Isa pa itong abogadong, EWAN! Hindi pa napapatunayang may pornvid, ganyan agad ang reaction?! Aba! Lawyers kayo, magsasama-sama kayong kasuhan si BBM na may pakana ayon sa ka tandem mong ilalaglag ka pag pumayag si Ping L ibigay si Tito Sotto as vp nya.

Kasuhan nyo na si BBM!!!","@vanchDungo This is another lawyer, ewan!Not yet proven with pornvid, that is the reaction right away?!ABA!Lawyers you, you will be together BBM with a plan according to your tandem to drop you off when Ping l agreed to give Tito Sotto as his VP.

BBM kayi nyo na na na bbm !!!"
603,603,2022-04-16 01:06:31+00:00,juan_cruz_2014,"Why did you let Drillon inserted that social media registration?

Tapos etong gagong Tito Sotto nanakot pa

Kasalanan nyo iyan kaya na-veto","Why did you let drillon inserted that social media registration?

Then this is Tito Sotto

It is your fault that it has been veto"
604,604,2022-04-16 00:45:14+00:00,goodgirlraerae,@sotto_tito -10pts ka sa akin Tito Sotto 🙄why dont you just educate people on why PRRD vetoed it intead? Senate Pres ka pa naman sana. 🤮,@sotto_tito -10pts ka sa akin Tito Sotto 🙄why dont you just educate people on why PRRD vetoed it intead? Senate Pres ka pa naman sana. 🤮
605,605,2022-04-16 00:00:19+00:00,juan_cruz_2014,"Kasama din sa gago itong si Tito Sotto

Pinalusot nila ang insertion, tapos tatakutin tayo https://t.co/72RsPT7UgP","Tito Sotto also included this fool

They smuggle the insertion, then we will be scared https://t.co/72RSPT7UGP"
606,606,2022-04-12 22:41:24+00:00,inquirerdotnet,"Senate President Vicente Sotto III, who is leading the hearing as chairman of the Senate Committee of the Whole, expressed dismay over the “zero conviction rate” among suspected smugglers. | @CMRamosINQ https://t.co/lzGk4fZpZK","Senate President Vicente Sotto III, who is leading the hearing as chairman of the Senate Committee of the Whole, expressed dismay over the “zero conviction rate” among suspected smugglers. | @CMRamosINQ https://t.co/lzGk4fZpZK"
607,607,2022-04-12 21:31:13+00:00,ailuna_d,"Several leaders, including Davao City Mayor Sara Duterte-Carpio and Senate President Vicente Sotto III, have publicly backed Robredo and linked her with other vice-presidential contenders in recent weeks.","Several leaders, including Davao City Mayor Sara Duterte-Carpio and Senate President Vicente Sotto III, have publicly backed Robredo and linked her with other vice-presidential contenders in recent weeks."
608,608,2022-04-12 15:36:36+00:00,RadyoLaVerdad,"Senators Cynthia Villar at SP Vicente Sotto III, nagkasagutan sa pagdini... https://t.co/s3BefKUXSp via @YouTube","Senators Cynthia Villar and SP Vicente Sotto III, responsible for the decision ... https://t.co/S3BeFkuxsp via @youtube"
609,609,2022-04-12 15:25:13+00:00,inquirerdotnet,"The next administration would commit its “biggest mistake” if it would let the current Department of Agriculture leadership continue beyond its present term, Senate President Vicente Sotto III said. | @CMRamosINQ https://t.co/FfvLVNFWnz","The next administration would commit its “biggest mistake” if it would let the current Department of Agriculture leadership continue beyond its present term, Senate President Vicente Sotto III said. | @CMRamosINQ https://t.co/FfvLVNFWnz"
610,610,2022-04-12 12:20:00+00:00,gmanews,"Reappointing William Dar as the Department of Agriculture (DA) secretary would be the next administration's ""biggest mistake,"" Senate President Vicente Sotto III said Tuesday. 

https://t.co/Smg0POXjlr","Reappointing William Dar as the Department of Agriculture (DA) secretary would be the next administration's ""biggest mistake,"" Senate President Vicente Sotto III said Tuesday. 

https://t.co/Smg0POXjlr"
611,611,2022-04-12 11:46:48+00:00,UNTVNewsRescue,"Bahagyang nagkasagutan sina Senate president Vicente Sotto III at ang Chairperson ng Senate Committee on Agriculture and Food na si Senator Cynthia Villar sa pagdinig ukol sa smuggled na gulay.

https://t.co/exZSn55XDC","Senate President Vicente Sotto III and the Senate Committee on Agriculture and Food Chairperson Senator Cynthia Villar responded to a hearing on smuggled vegetables.

https://t.co/exzsn55xDC"
