,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment
2077,@Dwarrior_granny @sdalcas @lenirobredo @bbm @swoh @mannypacquiao @ronaldrraymund2 @kalakumag sure yan!At Victory Party Granny!Grand Reunion of #TrolBusters 💖💖💖,0.271,0.0,0.729,0.6792,Positive
2078,Sacré Bleu!Manny Pacquiao shot a guy when they heard Ben Barnes broke up with their long time partner after losing a foot race around the world!,0.0,0.214,0.786,-0.717,Negative
2079,"@syrnvrm @sdalcas @lenirobredo @bbm @swoh @mannypacquiao @ronaldrraymund2 @kalakumag miss you too Marvs, hope to see you again 😘💗🌷",0.141,0.078,0.78,0.3182,Positive
2080,@Dwarrior_granny @sdalcas @lenirobredo @bbm @swoh @mannypacquiao @ronaldrraymund2 @kalakumag ang bait mo granny!Miss you!😁🤗,0.0,0.0,1.0,0.0,Neutral
2081,"From @abscbnfactcheck |Presidential candidates Sen has never faced a one-on-one debate.Manny Pacquiao and Ferdinand “Bongbong” Marcos Jr, contrary to social media circulating videos.#FACTSFIRSTPH
https://t.co/dzd0xxxjd1",0.0,0.0,1.0,0.0,Neutral
2082,"@sdalcas @lenirobredo @bbm @swoh @mannypacquiao @ronaldrraymund2 @kalakumag @syrnvrm no comment, pd bang iinvite nalang nalang sya?",0.0,0.128,0.872,-0.296,Negative
2083,@xal_rons @mannypacquiao dika thing to president you are ugly!Dba dmi mo money but don't cover your face?,0.0,0.0,1.0,0.0,Neutral
2084,"@xal_rons @mannypacquiao more stupid and stupid to vote for you, your interview with cnn is so pale that you can answer right ... stop beating your arrogance, khit you have a lot of money can't cover your stupidity and stupidity!",0.091,0.307,0.603,-0.9094,Negative
2085,"@ai_ceniza @mannypacquiao nice to ruin, no asking and enough evidence to prove what he says, ewwww pure words yarn manny?",0.109,0.233,0.659,-0.4939,Negative
2086,"Is this what he says is a way to help his fellow Filipinos?Why does this candidate seem to be showing different love?Manny Pacquiao only knows money and women, instead of laying his platform and planning for good https://t.co/tybkwjwigy",0.146,0.0,0.854,0.7149,Positive
2087,@sdalcas @lenirobredo @bbm @swoh @mannypacquiao @dwarrior_granny @ronaldrraymund2 @Syrnvrm 😱😱,0.0,0.0,1.0,0.0,Neutral
2088,@ai_ceniza @mannypacquiao libel ikaso nyp dyan sa woman and gambler yan,0.0,0.0,1.0,0.0,Neutral
2089,@Knuckleheadsean @probellum @filipinoflash @silvervoicet @worldboxingorg @guruscience @olivierlaw @pacovalcarcel @mannypacquiao imo @knuckleheadsean & amp;Memo @guruscience = unlabeled vials for injection & amp;“Don't ask questions” instructions.They do no testing at all when they are the a side like @isaacpitbull98 vs gamboa,0.066,0.058,0.875,0.0772,Positive
2090,@ricci_richy sorry the volume but @chitomirandajr seems not.Then @iloveruffag is for Manny Pacquiao if I am not mistaken.And I know @bigbadbang that @justsarahg will not be for junior.And I'm holding it.Chariz!,0.0,0.049,0.951,-0.1134,Negative
2091,"LOOK: Presidential aspirant Sen.Emmanuel ""Manny"" Pacquiao speaks to thousands of supporters at a prayer rally and campaign event at the Fighting Memorial Shrine in San Juan City on Saturday.#Election2022

https://t.co/FITBQTV2NU",0.09,0.077,0.833,0.1027,Positive
2092,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26nzou2",0.0,0.0,1.0,0.0,Neutral
2093,"I will never enjoy this.How did my CP# and my data come to this, did I not sign this way?!@NTCPH @Talk2Globe

On the campaign team of @mannypacquiao, thank you don't go this low.

P.S.
And the taray ha, two more my names?!https://t.co/Aulob5xavm",0.105,0.127,0.768,-0.261,Negative
2094,"@mongualvez @mannypacquiao @onenewsph @news5ph Manny normally made oag mano.
Does that other candidate look like a human being?",0.135,0.0,0.865,0.3612,Positive
2095,@plantar0512 @sdalcas @lenirobredo @bbm @swoh @mannypacquiao @dwarrior_granny @ronaldrraymund2 @Kalawag Omsim!Hahahaha!Positive scripting just 🤣😂🤣,0.0,0.0,1.0,0.0,Neutral
2096,@syrnvrm @sdalcas @lenirobredo @bbm @swoh @mannypacquiao @dwarrior_granny @ronaldrraymund2 @kalakumag,0.0,0.0,1.0,0.0,Neutral
2097,@xianneangel @mannypacquiao @cnnphilippines I hope they are there to really support him because I see so much that they go because they have something to give,0.211,0.0,0.789,0.7089,Positive
2098,@sdalcas @lenirobredo @bbm @swoh @mannypacquiao @dwarrior_granny @ronaldrraymund2 @Kalakumag no idea tita shi yung kay vp lang i really know 😁🤗,0.0,0.109,0.891,-0.296,Negative
2099,@SherieAntorres @mannypacquiao a lot of fools really now.,0.0,0.348,0.652,-0.4939,Negative
2100,"@ryansongalia @Emmanuelpacjr @mannypacquiao @Tomloeffler1 went to @360boxingpromos media day today and I found out it's gonna be on @ufcfightpass I don't recall too many amateur fighters getting this kind of attention!Props to Jimuel, telling us not just trying to keep blinders on with all this hype around the start of his career.",0.0,0.03,0.97,-0.126,Negative
2101,"@Cha2xh @xal_rons @mannypacquiao hala!Is it still a presidential candicate?I thought it was just a puppy.Maneee, you should study well before the president we know that your brain cannot be president of the country.You can probably be the president of Toda 🤣🤣🤣",0.059,0.0,0.941,0.3382,Positive
2102,"During @EmmanuelPacjr media day for his #HollywoodFightnight event on May 12, Jimuel asks for some prayers for the final stretch of @mannypacquiao 's presidential campaign.#Election2022 @ancalerts @tfcnewsnow @abscbnnews https://t.co/QRV0evs3GW",0.0,0.0,1.0,0.0,Neutral
2103,@Fukkqu this look like Manny Pacquiao mixed with Johnny Depp.Nonetheless it's still pretty good.,0.439,0.0,0.561,0.8225,Positive
2104,Just in: Isaac Frost will fight Manny Pacquiao in May at the MSG,0.0,0.178,0.822,-0.3818,Negative
2105,.https://t.co/zuyagp3OFW,0.0,0.0,1.0,0.0,Neutral
2106,"Manny Pacquiao's campaign trail as of April 24, 2022. The incumbent senator and former boxing champion visited Ilocos Norte, the first among the major candidates except Marcos [6/8].https://t.co/owh8xpm88o",0.126,0.0,0.874,0.5994,Positive
2107,"Michael Buffer on #USABOXING: ""Manny Pacquiao is an easy win for Floyd Mayweather"" @hboboxing https://t.co/uxumhavfo1",0.34,0.0,0.66,0.7717,Positive
2108,@mistadontplay91 @therealhassano @errolspencejr @mannypacquiao lol people just be saying shit .. just to say it?Pacquiao was forever tested more than any fighter during his era.,0.154,0.119,0.727,0.0164,Neutral
2109,"Floyd Mayweather during Guerrero Media Workout: ""Manny Pacquiao's career is over with"" @hboboxing @shosports #boxing https://t.co/NieKP7ASM2",0.0,0.0,1.0,0.0,Neutral
2110,@Rowena_Guanzon @mannypacquiao exactly ...,0.0,0.0,1.0,0.0,Neutral
2111,@xal_rons @mannypacquiao you're stupid and stupid.You can't even speak pproperly in any forum .. you at stupid on any best day.You have tax issues and cases selected up and the wolves are at the gates.,0.098,0.158,0.744,-0.3818,Negative
2112,"Presidential bet Manny Pacquiao says the next administration could become more polarizing, if a certain car#Phvote #phvotepacquiao #wedecide https://t.co/tqqfyhysnu",0.122,0.0,0.878,0.3321,Positive
2113,@Rowena_Guanzon @mannypacquiao your right again Commisioner !!!He's a better person than scholokoy !!,0.27,0.0,0.73,0.6209,Positive
2114,"LOOK: Presidential bet Senator Manny Pacquiao holds a prayer rally at the Shrine in San Juan on April 23, 2022.

Photos by Angie de Silva/Rappler https://t.co/vg0h4CBOBM",0.0,0.0,1.0,0.0,Neutral
2115,@ai_ceniza @mannypacquiao True religious supposedly mouth -watering Poor Manny Nothing looks like to be presented to Pinas 😂😂,0.122,0.226,0.652,-0.3421,Negative
2116,"Since leaving our shores in 2017, @georgekambosos has achieved plenty:

▪️ FIGHTS IN FOUR DIFFERENT COUNTRIES
▪️ Hundreds of Rounds Sparring Manny Pacquiao
▪️ Three Consecutive Wins Over Former World Champions
▪️ Unified his division and became lineal champion

#ozboxing #boxing https://t.co/B5inooIV7Y",0.252,0.064,0.685,0.8798,Positive
2117,@mongualvez @news5ph @mannypacquiao @onenewsph if JV is the good one who is bad?,0.167,0.201,0.632,-0.1531,Negative
2118,@K9boxing @errolspencejr @dannyswift @mannypacquiao @yordenisugas @spnringside @ringmagazine why is everyone making it seem like people told spence to drive drunk.Stop throwing the car crash into this.,0.086,0.092,0.822,-0.0516,Negative
2119,"@Hotrod56696233 @cnnphilippines @mannypacquiao @xianneangel he did not call not voting for him stupid, he said he was more stupid to vote for the thief.It's different.",0.0,0.228,0.772,-0.7783,Negative
2120,"Larry Merchant Exposes HBO: ""We were asked to Glorify Manny Pacquiao"" @hboboxing video: https://t.co/imhxq8ejfu",0.215,0.087,0.698,0.4939,Positive
2121,"Presidential bet Manny Pacquiao says the next administration could become more polarizing, if a certain car#Phvote #phvotepacquiao #wedecide https://t.co/8BZTJLSTMH",0.122,0.0,0.878,0.3321,Positive
2122,@mrsunlawyer deserves Manny Pacquiao where he lives because we know his blood and sweat investment.,0.0,0.0,1.0,0.0,Neutral
2123,"Manny Pacquiao a certified chic magnet.He once had extramarital affairs, smoked, took drugs and gambled.https://t.co/FTCFAPMRF1",0.139,0.0,0.861,0.2732,Positive
2124,@ai_ceniza @mannypacquiao when anyone recovers don't defend the thieves! 🤣 Gopacman go ....!https://t.co/ricklapdkn,0.23,0.0,0.77,0.5083,Positive
2125,@202Four @unvrslcnsprcy Manny Pacquiao is so popular around the world but you look at himself can't lift the survey.,0.114,0.0,0.886,0.32,Positive
2126,"@SherieAntorres @mannypacquiao Dyodko Maney, move on to your stolen issues, nothing new",0.0,0.225,0.775,-0.4939,Negative
2127,"Today I just watched this VID by Manny Pacquiao
https://t.co/lvkhcsbtww",0.0,0.0,1.0,0.0,Neutral
2128,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26NHFFU",0.0,0.0,1.0,0.0,Neutral
2129,"Over 8,585 supporters and members of Christian groups on Saturday gathered in San Juan City in a show of force for the presidential bid of Sen.Manny Pacquiao.

Read: https://t.co/WA2DufCrpw https://t.co/m6LZW1WDAC",0.094,0.0,0.906,0.4404,Positive
2130,@SherieAntorres @mannypacquiao right!,0.0,0.0,1.0,0.0,Neutral
2131,"I guested on the show, Optics: The politics of perception, where I talked to public affairs executive Mon Isberto about the image, performance, rhetoric of Manny Pacquiao in his bid for the Philippine presidency.Sunday, 24 April, 6:00 PM, on one news.

https://t.co/VPNB9KKO8J",0.0,0.0,1.0,0.0,Neutral
2132,"Saul Canelo Alvarez in #Boxing Interview - ""Manny Pacquiao is a 'B-' Fighter"" @shosports: https://t.co/4th7up7Wyt @hboboxing",0.11,0.0,0.89,0.1531,Positive
2133,"@Lenirobredo to @lenirobredo's friends it's not too late..you know that the show of force in Pasay ,, you have a fence",0.14,0.0,0.86,0.4767,Positive
2134,I just saw manny pacquiao poster bye why does that dumbass have supporters i am ashamed and embarrassed,0.12,0.382,0.498,-0.743,Negative
2135,"@Antisclub I have both, short term value with shroom kongs coming Q2, but long term value is @bosscatrc with the expansive metaverse well under way, collabs and partnerships with names like @barondavis and @mannypacquiao… come 2023, bosscats could be miles aheadof competition.",0.224,0.0,0.776,0.8658,Positive
2136,@mistadontplay91 @Therealhassano @errolspencejr @mannypacquiao Paulie said it do it must be true.,0.203,0.0,0.797,0.4215,Positive
2137,"@Jeremycom I don't know about the greatest, but Manny Pacquiao is sure an exciting fighter.https://t.co/B6L4HGSLGP",0.472,0.0,0.528,0.8705,Positive
2138,@DegensolnFT1 @mannypacquiao @333Officialaip,0.0,0.0,1.0,0.0,Neutral
2139,"We were lucky to have @floydmayweather!I like @tyson_fury but dam it's crazy how Floyd won 24 🏆 fights 16 consecutively, including @mannypacquiao @canelo @realmiguelcotto @shanemosley_ @oscardelahoya Arturo Gatti, Diego Corrales.But nobody says we were lucky to have Floyd 🧐",0.252,0.132,0.616,0.722,Positive
2140,@Shakursevenson i believe that can't nobody beat u now.A challenge would be like haney after u become undisputed at 130lbs.but with ur talent your gonna move through weight classes like @floydmayweather & amp;@Mannypacquiao so @shakursevenson who would ur dream fight be against.Years from now?,0.233,0.055,0.713,0.7579,Positive
2141,"With the May 9 elections just two weeks away, thousands of supporters and members of Christian groups on Saturday gathered in San Juan City in a show of force for the presidential bid of Sen.Manny Pacquiao.|@Jmaurelioinq/pdi https://t.co/k2fhwsp4bp",0.079,0.0,0.921,0.4404,Positive
2142,I'm going to miss seeing Manny Pacquiao fight so much.My favorite boxer of all time.I will say I am so excited for Manny Jr and seeing him progress into his own as a boxer.It's been going so hard before and turning it up even more since his dad left.,0.163,0.108,0.729,0.6284,Positive
2143,"Not sure which boxer loves Jesus more, Tyson Fury or Manny Pacquiao.",0.198,0.319,0.483,-0.305,Negative
2144,"Tyson Fury, Tomasz Adamek, Bracia Klitschko, Manny Pacquiao, Don Kasjo.

Dziękuje im że istnieją.",0.0,0.222,0.778,-0.5719,Negative
2145,"ICYMI.Presidential candidate Manny Pacquiao held a “gathering of faithful believers” at Shrine in San Juan City on Saturday, April 23. #Phvote #Wedecide

Check this page for highlights: https://t.co/upxblxjuez",0.1,0.0,0.9,0.4404,Positive
2146,Boxing ain't what it was how could they compare now a day boxers to the likes of @MikeTyson @muhammalim @Holyfield @mannypacquiao,0.128,0.0,0.872,0.4215,Positive
2147,"ICYMI.Presidential candidate Manny Pacquiao held a “gathering of faithful believers” at Shrine in San Juan City on Saturday, April 23. #Phvote #Wedecide

Check this page for highlights: https://t.co/bznw3yriot",0.1,0.0,0.9,0.4404,Positive
2148,"It was a mere courtesy call, says Misuari's camp about his photo-op with presidential bet Senator Manny Pacquiao.#Phvote #phvotepacquiao #wedecide https://t.co/dtwcbyn4ov",0.116,0.0,0.884,0.3612,Positive
2149,@Teamboxingfirst @tkojab @jandreepana @errolspencejr man said manny pacquiao better than spence ar welterweight?People say anything!Pacquiao is 13-5 as a welterweight.,0.151,0.0,0.849,0.4926,Positive
2150,Yea manny pacquiao 🥊,0.0,0.0,1.0,0.0,Neutral
2151,thought this was Manny Pacquiao,0.0,0.0,1.0,0.0,Neutral
2152,Rare @mannypacquiao original lithograph.Manny signed this for more over 10 years ago.It was painted by Anthony Douglas.1 of a kind.https://t.co/0PRJWPT889,0.113,0.0,0.887,0.3182,Positive
2153,"It was a mere courtesy call, says Misuari's camp about his photo-op with presidential bet Senator Manny Pacquiao.#Phvote #phvotepacquiao #wedecide https://t.co/H8LPDMDRT7",0.116,0.0,0.884,0.3612,Positive
2154,"@O_jones82 @_tupapaoite_ @enzo__316 @therealhassano @errolspencejr @mannypacquiao alot of greats suffer knockouts, thats what happens when youre a warrior, its not a mayweather only era its a pacquiao and mayweather, get Floyds dick",0.0,0.201,0.799,-0.7783,Negative
2155,@space_racer insert manny pacquiao char https://t.co/hzxrpmd24f,0.0,0.0,1.0,0.0,Neutral
2156,Floyd Mayweather n'a Jamais Battu Manny Pacquiao https://t.co/yujjuiogxp,0.0,0.0,1.0,0.0,Neutral
2157,@K9boxing @errolspencejr @dannyswift @mannypacquiao @yordenisugas @espnringside @ringmagazine espn would never put someone who isnt on their network as #1.It would be a vote of no confidence in themselves,0.108,0.072,0.82,0.2732,Positive
2158,"@_tupapaoite_ @enzo__316 @therealhassano @errolspencejr @mannypacquiao it's hard to say mayweather/pacquiao era considering Pacquiao suffered a few knockouts, unexpected losses and he got washed by mayweather.So I'm going to just say the Mayweather era.",0.0,0.201,0.799,-0.743,Negative
2159,@_tupapaoite_ @o_jones82 @Therealhassano @errolspencejr @mannypacquiao great answer!,0.423,0.0,0.577,0.6588,Positive
2160,"@Enzo__316 @o_jones82 @Therealhassano @errolspencejr @mannypacquiao I would say theres one or two for each era, Robinson Era, the Ali Era, the Prime Jones Jr Era, Mayweather/Pacquiao Era ...",0.0,0.0,1.0,0.0,Neutral
2161,@Therealhassano @errolspencejr @mannypacquiao Manny Pacquiao the flyweight that naturally moved all the way up 8 weight classes without the use of any peds?Yeah keep believing that fairy tale.Paulie Malinaggi is the only one that actually says it but according to him a lot of guys know the truth.,0.062,0.0,0.938,0.4497,Positive
2162,Idol @mannypacquiao d i can sleep 1 million,0.0,0.0,1.0,0.0,Neutral
2163,@Flywheelknot @shogekko @Shriedan Fucking Manny Pacquiao became part of the Senate,0.0,0.0,1.0,0.0,Neutral
