,0
1381,noth guy    nakastiori mention po    queue winner besid may victori  s
1382,way show support futur presid vice presid good speaking  hope help dream better futur country 
1383,
1384,excitel part open         that  realli true  start
1385,angel locsin  i m bring presid leni robredo vice presid kiko pangilinan better futur everyon    it  offici darna vp  th daughter    
1386,
1387,sana
1388,let  wast
1389,naman  seriou po yung braso sen 
1390,vice president  kiko pangilinan  
1391,    pera leni robredo kiko pangilinan
1392,    vice presid kiko pangilinan
1393,tama iha 
1394,    presid leni robredo vice presid kiko pangilinan
1395,    presid leni robredo vice presid kiko pangilinan
1396,first time hear sharon campaign hard 
1397,
1398,fake
1399,got teary ey tell stori without realli tell story  plain simpl layman terms  love sincer beyond
1400,
1401,pede po ba sir  i m lose see
1402,proud part this 
1403,yan nanaman kita sa per pnp eh
1404,bullshit    
1405,president  leni robredovic president  kiko pangilinan
1406,
1407,footah go home now signal but worth     the wealth deplet yabang    we gonna win     
1408,
1409,thank you  i m campaign leni robredo  presidenti aspirant  kiko pangilinan  vice presidenti aspirant   realli good impress track record record corruption  hopefully  lola consid them  thank you  emi
1410,anoth exagger numbers it  day possible 
1411,nakow  he ll isko     
1412,nerver
1413,kiko fool 
1414,got rhythm  senat
1415,ay barangakong battanguea here present 
1416,vplr said sen kiko  sacrific vp  knew vp right away h choos vplr belief stance 
1417,wow  what sen kiko   becaus jan  ma love batangueno especi   sure sure
1418,listen support tropang angat    thank shooter yesterday sucat rd   paraaqu last nine days  fight
1419,sever sensit sen trillan vp glowing  laban vp kiko 
1420,nice wow sea light hope light dark really what meet de avanc    
1421,puta sign kiko pangilinan mumura ang tatingan love much love po hahahahahaha
1422,hi vp kiko     please pleas tell sentri handsom is thank you good luck may  god bless
1423,haha let  rest sit malacaang
1424,president  leni robredo vice president  kiko pangilinan 
1425,donni pogi  good daughter kakie 
1426,president  leni robredo vic president  kiko pangilinan th president  leni robredo vic president  kiko pangilinan let  go   
1427,two moods  filipino heart answer respons     the president leni robredo vic president kiko pangilinan 
1428,wow nice  use pencil
1429,tell us isko it dark dark
1430,debat came follow points   kiko pangilinan vp leni make elect vp he help much alreadi expans posit agri would gradual lift   jam magno  pepe
1431,want lot come home sen  speech kiko amp vp leni    then walk home everyone  still shout leni robredo kiko pangilinan let  win   
1432,president    leni robredo vic president    kiko pangilinan 
1433,presid vice presid one play answer leni robredo  kiko pangilinan
1434,kick off ralli vp leni robredo sen kiko pangilinan nasugbu  batanga morn
1435,watch  here  anoth drone video hundr thousand  kampimpinks  showport presidenti bet leni robredo run kiko kiko kiko bauinan  batanga saturday  april  via    
1436,hahaah did realli notice i think sen tri eh
1437,may attend amaz ralli support vp candid year  elections  hope one dya meet person 
1438,president leni robredo vic president kiko pangilinan th president leni robredo vic president kiko pangilinan th president leni robredo vic president kiko pangilinan lezzgogww    
1439,watch  here  anoth drone video hundr thousand  kakampinks  show support pres l bet leni robredo run mate kiko pangilinan batanga saturday  april vp leni media bureau
1440,pink pink ivona  tonasatlan denial
1441,
1442,uhm   sen tri pang talaga noh 
1443,
1444,appli autofovicpresident    
1445,much fun batanguena ala eh let  go troop honestli life th president  leni robredovic president  kiko pangilinan
1446,presid leni robredovic presid kiko pangilinan
1447,also kakie hahaha i wish sen  joke kiko 
1448,
1449,express support publicly  otherwise  could wish switch vp leni sen  kiko pangilinan 
1450,hahahaha let  tell kaki
1451,ask volum ralli counted i m elect i m also go ralli taguig fun bbm sara solid    
1452,kisig pentri
1453,   lp 
1454,great see sen bam y alway behind scene because thank bring troop us 
1455,
1456,fee yet unlik other not even election  briberi cheating 
1457,   day may alway lssthe president leni robredo vic president kiko pangilinan for elect day  even say  the president  definit answer also abl switch 
1458,youor much welcom sir 
1459,hi meron na complet slate them     thank
1460,long time ago offici photo op  sign chantth president  leni robredovic president  kiko pangilinan  the audienc also audienc also sign
1461,win vp sen  senat candid progress candid along progress partylist
1462,many  thank much support trust 
1463,oppos   
1464,uy grabe  queue sen choose but sen  still hope i m alone  i ll back em heheh
1465,ng dadbod leni  we want pao 
1466,also want fight fight    pleas   the presidentleni robredoth vice presidentkiko pangilinannubauan batanganth hope govern shonelift life
1467,ohmygoood saw placard na  kay kiko pangilinan  mumura ang tulingan  hahahhahahaha
1468,realli vp leni sen kiko pangilinan senators in jesu name 
1469,thank polala 
1470,cdcrdr   http show show itbtpsibmi wob
1471,jjcjr   dibaaaaa
1472,nakoo cri scamper scomarco
1473,pic tel lot batangueno ala eh take this no tanong huh 
1474,cute
1475,
1476,bath dog  president  leni robredovic president  kiko pangilinan vice presid
1477,ang presid  dab  leni robredo  cartwheel  vice presid  high kick  kiko pangilinan  breakdance 
1478,palapit halalan    presid vice presid
1479,kapag may    
1480,
1481,amaz     luck 
1482,gwapong tomasino usth batch repres support vp leni robredo kiko pangilinan for pink tomorrow 
1483,ang fresh nio po sen    di npo kau nautress dhil littl tumbl na lang
1484,happi anniversari sen kiko
1485,love hometown  fight  tropang angat 
1486,bet k win k  win two  assuming  stupid 
1487,president leni robredo vic president kiko pangilinan hahaha grabe yung lss ko durat lose
1488,one dream kik slap  behavior bad    
1489,sen fact page page empty  pleas team check website  refresh lot times 
1490,said  would want politician fell hard sen kiko pangilinan although affili opposing  constantli remain side when best friend fpj ran president  side kiko even though hurt insid her 
1491,bellemariano  
1492,
1493,transpar line nanguuto
1494,we r sure surely      donbel lenichiko pangilinan l bell mariano
1495,transpar barber stori lang
1496,transpar empti
1497,k strong
1498,wise believ kik
1499,jassg   bellemariano  
1500,say noynoy  rectum casualties lol
1501,andbredo
1502,super proud batangueo i ralli baby but one calaca road support vp sen  mi brother went bauan sport 
1503,    pm  countrymen team
1504,presid leni robredo vp kiko pangilinan     
1505,presid leni robredo vp kiko pangilinan    
1506,presid leni robredo vp kiko pangilinan    
1507,presid leni robredo vp kiko pangilinan    
1508,presid leni robredo vp kiko pangilinan    
1509,presid leni robredo vp kiko pangilinan    
1510,presid leni robredo vp kiko pangilinan    
1511,presid leni robredo vp kiko pangilinan    
1512,presid leni robredo vp kiko pangilinan    
1513,presid leni robredo vp kiko pangilinan    
1514,case corrupt robbery 
1515,we r good hand sen kiko pangilinan so compound without stain whole troop 
1516,ate still sound knowth presid leni robredovic presid kiko pangilinan
1517,         togeth advanc nationalist chang       leni robredo    kiko pangilinan     neri colmenares     elmer labog     youth partylist
1518,let  honest  kiko pangilinan option  he  best choic vp  seriously  man excel record 
1519,you 
1520,presidentleni robredovic presidentkiko pangilinangonyernronglift life
1521,crowd estim batanga ralli vp leni robredo sen kiko pangilinan wag pm  accord local pnp cdrrmo 
1522,bauan  batanga shock today glow hope batangueong stand leni robredo kiko pangilinan ther doubt pour support
1523,releas itnow kerwin espinosa recov testimony suddenli kiko pangilinan shock said de lima released it  okay long buy delima  jail 
1524,next vp kiko pangilinan know step tradit subli take cake
1525,lenikikikikoalltayheway   
1526,thank god thank madam sir recto accommod vice presid leni robredo senat kiko pangilinan   
1527,president  leni robredovic president  kiko pangilinan faith government  life everyone let  go onion
1528,member ledesma araneta clan iloilo  negro occidental  makati citi turn drove vice presid leni robredo kiko pangilinan saturday  april read 
1529,presid  leni robredo vic presid  kiko pangilinan   x new philippines  new faceprincipled  wordyour friend  friendsh leni  robredo  kiko  pangilinan   x  i thing  
1530,presid leni robredo vp kiko pangilinan
1531,kakiep  
1532,sabay sabay th presid leni robredovic presid kiko pangilinanlet  go 
1533,care wish naku po stay safe hahahahah
1534,strang experi realli come outfit bit political strang sing president leni robredo vic president kiko pangilinan  chant  stranger wear pink wave you  old peopl extrem nice i ride tricycl
1535,batanga peopl support vp ampen  day still pm still heartbroken
1536,presid leni robredo vice presid kiko pangilinan letsgaur
1537,look  member youth sector batanga rais hand leni robredo kiko pangilinan front  strong crowd bauan   via    
1538,member ledesma araneta clan iloilo  negro occidental  makati citi turn drove vice presid leni robredo kiko pangilinan saturday  april read 
1539,look  member youth sector batanga rais hand vp leni robredo sen  kiko pangilinan 
1540,iccord local organizors  ralli estim crowd     pm the president     vice president     
1541,k onion     need per ralli crowd estim     
1542,bauan  batanga shock today glow hope batangueong stand leni robredo kiko pangilinan ther doubt pour support
1543,pink crowd estim post viewership streaming  number escal fast vpleni  turn speak  iba ang crowd magnet 
1544, ang president    leni robredo vice president    kiko pangilinan       music   graphics animation 
1545,happi endors vp presid sen second president  life
1546,thank pre vp heart jumping it  heart post jump lov both for town   
1547,hard sleep way vp sen
1548,presid leni robredo vice presid kiko pangilinan
1549,let  forget sir kiko pangilinan everi leni shshade
1550,also pose peac sign  littl grind vp sen  
1551,staff look like children vp h h yarn  everyon work worth volunt eh tara
1552,president  leni robredovic president  kiko pangilinan
1553,robredo say kiko pangilinan endors priest archdioces lipa  one recent endors church  tandem earlier endors priest clergi moral choice  via
