,0
7021, no aq lie casket snap  thi atty glen chong  messag comelec smartmatic 
7022,
7023,yet done noth congress ditit mani year away ar make progress fund modern bir  coa thi done now thes agenc crucial govt 
7024,senate  enter  who  dick  
7025,
7026,leni pampica  promis guimara peopl
7027,hero ukrain     can t even face competit debat except run friend accus child sex traffick  s disinform machin
7028,omg i m excit this 
7029,walden bello put eye campaign
7030,vote  life open
7031,bongbong marco campaign  vote rich  pangasinan
7032,exactly w start buri necropolitics let us vote young visionaries and never oligarch elitists 
7033,walden bello doc willie  contrast demeanor made vp debat interesting walden feisti doc willi pretti clear platfrom others they r fine 
7034,digit taxat system good  nobodi talk incom wealth gap richest poorest onli reich discuss gap keep get wider   
7035,well  point that also leni robredo bbm presid would bad ph these stuck necropolit era aquino amp marcoses non stop bicker amp avenging veri unhealthi type governance so iron promot unitarianism 
7036,alright y stick choice i respect that i see leni robredo command arm forc philippines  say exampl term crisi like happen ukraine 
7037,give reason vote candidates pr vp 
7038,polit basi whether bad person good person 
7039,believ leni robredo good person sh friend close friend mine but nice enough hold highest posit land u must proper planning  command  amp control afp isko moreno amp lacson would best fit 
7040,old book titl mein kampf describ current presidenti aspirant 
7041,among leader mi sens urgenc direct point immedi solut problem bongbong marco leni robredo    
7042,article  publish today  explain histor polit caus jr   rise i encourag read whole piec carefully her highlights a thread  
7043,alright y stick choice i respect that i see leni robredo command arm forc philippines  say exampl term crisi like happen ukraine 
7044,sleepless elect    
7045, are open minded  that  question talk close mind blind polit discuss
7046,yes definit agree mayor isko moreno best man job h young  swift  fierce  determin amp h know exactli need filipino people 
7047,fulli fulfil vp debate but heard bello domin event i true   just saw slam pangilinan sotto msme ind foreign policies and shit ms dut show up 
7048,go them it  right us vote them but fight  argu lose testimoni candidates it  much alreadi afp
7049,know what  puzzling  die win despit clear platform what bbm jobless years if eager transform ph  clear agenda governance un overrated yet peopl go gaga 
7050,bbm sara duterte then thought  sell him nev done much politician decades hi bailiwick rd th class province th windmil even his it  like eat air you get gas 
7051,true  right sara dutert amp bbm publish plan  platform  checklist anywhere keep press this w deserv better  plan vote   
7052,need vote choos leader servant god afp
7053,fight bicker guis freedom express afp
7054,know why becaus see everyth here bird eye view ikanga w gullibl one insid ph and persuad money fame w country  peopl god 
7055,bello fire tonight put relev controversi truth tabl discourse filipino deserv this 
7056,bat attack attack vp leni splice video do think neg campaigning y prove bobom  bark dog come upright lay accomplishment  dad 
7057,vp leni robredo set bar high next vice presid philippin power holds from call  spare  offic well function offic own thank much vp leni
7058,
7059,ofw famili party list nomine krizzia ann loyang tanab share platform govern leader member san jose  northern samar 
7060,
7061,abl transform  depress two year middl pandemya imagin years 
7062, you vote  your vote chang philippines stop mindset please 
7063,alway admir doc willi ong had decid run senator  swear  top surveys hug doc liza 
7064,cnn vice presidenti debate  loss business  viewers onli noth else 
7065,appli high posit alway interview how work 
7066,elector campaign    preparedness   competence   track record   networking   noth good amp evil that fight reserv end times w owe countrymen great disservic fuel narrative 
7067,bongbong marco campaign  vote rich  pangasinan    
7068, batch       candid seats th futur town depends who dares who eligible who succeed w decide 
7069,professor unfortunately  grandpa  dear legacy 
7070,leni pampica  promis guimara peopl
7071,run president y repres peopl grace respect it  high time elit get call wrong do tonight them long live
7072,smart filipinos don t go hype choos leader excel track record  strong polit amp realist platform governance 
7073,visaya let  go  open
7074,hypothet question  hop happen regardless win ww   manag philippines 
7075,they v done sincer want better countri children grand child live freedom peac generation  
7076, so reason drone shot bbmsara caravan 
7077,
7078,yorm basic servic govern peopl feel govern help work people w need servic government 
7079,proud young filipino    
7080,dutert presidenti candid
7081,vs peopl philippin
7082,say  respect mine respect yours but b b  t ngin lng lot money share meme vote presidentif like them  respect
7083,marco enable i vote you 
7084,vote coward corrupt peopl want grow life they risk takers  easi scare  insecur fear want learn someth new want chang accustom to 
7085,mani go church these church non partisan come house priest hold horses  ctto
7086,definit watch xenxia na weheh surpris
7087,mean everyon like ferdinand marcos  speech without scripts sh use teleprompt want to stil to  convey stori relat way    viewer convinc not 
7088,agre disagree gubernatori aspir ibajay mayor jose enriqu  joen  miraflor former kalibo mayor william sucgang lachica gave stanc opinion certain issu exclus interview explain ph aklan 
7089,look fool 
7090,mani buse sct tobia corner a  roce avenue mani peopl ride buse wear same hahaha hakot award ar level dump truck 
7091,elderli woman binalonan  pangasinan squeez head rail surround seat portion ralli venu abl listen bongbong marco speak end program 
7092,dutert experi presidenti candid
7093, you vote  your vote chang philippines stop mindset please 
7094,cnn philippin vice presidenti debat debat reviewmi review today  vice president posit
7095,he  right w alreadi know focu win steal 
7096,thank  hope opportun hear voic youth next time if young voter look place clariti elect law amp relev issues  watch forum via link below  futur
7097,true  right sarah dutert amp bbm publish plan  platform  checklist anywhere keep press this w deserv better  plan vote  
7098,true  right sarah dutert amp bbm publish plan  platform  checklist anywhere keep press this w deserv better  plan vote   
7099,manaoag  marco jr flew binalonan last campaign stop day th venu set runway town  airport 
7100,lol creat good pay job w benefit ofw go abroad get caught crossfire keep talent filipino home w families 
7101,true  right sara dutert amp bbm publish plan  platform  checklist anywhere keep press this no plan vote w demand better   
7102,that  answer want  legal amp  help move us forward remov religion equation end suffer mani filipinos 
7103,look  support marcos dutert tandem pangasinan wave sign amp ribbon along rout marco jr caravan
7104,philippin adopt guy next president cancel elections screw constitution h guy need 
7105,marco jr hold motorcad dagupan citi manaoag  make whistle stop mangaldan town ampass san jacinto town 
7106,true  right sara dutert amp bbm publish plan  platform  checklist anywhere keep press this no plan vote   
7107,me  kiko pangilinan stood among vp candidates 
7108,happi walden bello burn tito sotto bone 
7109,kiko pangilinan tito sotto senat alreadi dengavaxia support covid vaccin children they posit investig side effect children choos to 
7110,youth vote compris nearli total vote youth underrepres beauti queen jasmin umali share messag youth elect draw even closer march
7111,bongbong marco campaign  vote rich  pangasinan
7112,walden belo deliv like thought would no filter authent feisti almost comic bello lov it mi vote still kiko 
7113,process attend debates they good are  atleast show let peopl hear platforms 
7114,sksksksk
7115,today  visayan busi post  now  thank
7116,presidenti bet leodi de guzman thank group alli contribut candidacy 
7117,ping lacson tito sotto tandem promis food termin sell product farmer fishermen 
7118,gutsi walden bello witti manni lopez show brillianc cnn vp debat
7119,daddi m  fault also  s fault no thank clarifi atti libayan to reduc moron world     
7120,f cking tell us threaten hit we r furious y know why becaus countri sit highest posit would undoubtedli laugh stock 
